circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,RAVINDRA NAGAR,GENERAL PURPOSE,7,1,1.0,277.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,SRT QRTS SAIFABAD,GENERAL PURPOSE,7,2,2.0,921.0,6.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,TUMMAL BASTHI,GENERAL PURPOSE,7,1,1.0,135.0,1.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,,GENERAL PURPOSE,7,1,1.0,1041.0,10.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,ARANYA BHAVAN LINE,GENERAL PURPOSE,7,2,2.0,275.0,4.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BJR COLLEGE ROAD,GENERAL PURPOSE,7,3,3.0,2250.0,62.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BOAT CLUB (HYDERABAD),GENERAL PURPOSE,7,11,11.0,4104.0,117.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,GANDHI NAGAR,GENERAL PURPOSE,7,3,3.0,746.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,KAROL BAG/PADMANABHANAGAR,GENERAL PURPOSE,7,8,8.0,1172.0,18.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,LANGER HOUSE,GENERAL PURPOSE,7,4,1.0,0.0,1.84
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,MARUTHI NAGAR,GENERAL PURPOSE,7,5,5.0,1004.0,13.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,MD LINES,GENERAL PURPOSE,7,3,2.0,542.0,7.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,NETHAJI NAGAR/SRINIVASNAGAR,GENERAL PURPOSE,7,1,1.0,137.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,P&T COLONY/NANAL NAGAR,GENERAL PURPOSE,7,4,4.0,473.0,11.3
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,PENSIONPURA (NORTH),GENERAL PURPOSE,7,5,4.0,548.0,4.2
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,PENSIONPURA (SOUTH),GENERAL PURPOSE,7,9,6.0,768.0,8.36
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,PRASANTH NAGAR,GENERAL PURPOSE,7,3,3.0,589.0,6.1
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,RING ROAD/MEHDICOLONY,GENERAL PURPOSE,7,2,1.0,574.0,4.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,AKBARBAGH,GENERAL PURPOSE,7,6,6.0,513.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,ARUNA COLONY,GENERAL PURPOSE,7,4,4.0,1464.0,7.2
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,INSTITUTE OF ENGINEERS,GENERAL PURPOSE,7,7,2.0,225.0,36.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MAHANKALI TEMPLE,GENERAL PURPOSE,7,2,2.0,117.0,2.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MARUTHINAGAR AREA,GENERAL PURPOSE,7,1,1.0,14.0,1.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MCH OFFICE KHAIRATABAD,GENERAL PURPOSE,7,1,1.0,1906.0,3.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MINT COMPOUND AREA,GENERAL PURPOSE,7,13,13.0,4971.0,33.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,NAMPALLY (RLY STATION),GENERAL PURPOSE,7,5,4.0,7027.0,90.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,NETMETER-SAIFABAD,GENERAL PURPOSE,7,1,1.0,0.0,15.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,OLD CIB QUARTERS,GENERAL PURPOSE,7,3,2.0,286.0,9.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,POLICE QUARTERS,GENERAL PURPOSE,7,9,8.0,2350.0,37.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,RR COLLECTOR OFFICE,GENERAL PURPOSE,7,2,2.0,227.0,7.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,DWARAKA NAGAR,GENERAL PURPOSE,7,5,4.0,900.0,9.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC CT METERS,GENERAL PURPOSE,7,4,4.0,4007.0,98.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC HV SAHIKPET,GENERAL PURPOSE,7,2,2.0,-54.0,10.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GULSHAN COLONY,GENERAL PURPOSE,7,6,6.0,1743.0,17.5
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,H S DARGA (EAST),GENERAL PURPOSE,7,14,12.0,1450.0,20.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,H S DARGA (NORTH),GENERAL PURPOSE,7,3,2.0,54.0,8.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,H S DARGA (WEST),GENERAL PURPOSE,7,4,4.0,1618.0,4.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,LAXMI NAGAR,GENERAL PURPOSE,7,2,1.0,859.0,5.26
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,MINI GULSHAN COLONY,GENERAL PURPOSE,7,4,4.0,1350.0,12.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,MINI O U COLONY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,NADEEM COLONY,GENERAL PURPOSE,7,6,6.0,4580.0,23.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,O U COLONY - 1,GENERAL PURPOSE,7,1,1.0,119.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,O U COLONY - 2,GENERAL PURPOSE,7,5,5.0,1822.0,13.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,Q Q NAGAR/JAMLIKUNTA,GENERAL PURPOSE,7,4,4.0,308.0,4.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,SAIFABAD,GENERAL PURPOSE,7,7,7.0,435.0,89.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,SUKUMANI APARTMENT AREA,GENERAL PURPOSE,7,2,2.0,343.0,2.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,SUNSENSATION CINIMA(MEERA),GENERAL PURPOSE,7,3,3.0,1328.0,6.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,TELEPHONE BHAVAN,GENERAL PURPOSE,7,2,1.0,116.0,2.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,BALAPURA,GENERAL PURPOSE,7,1,1.0,396.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,ERRAMANZIL COLONY,GENERAL PURPOSE,7,2,2.0,800.0,10.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,JAFFER ALI BAGH,GENERAL PURPOSE,7,1,1.0,1700.0,27.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,GENERAL PURPOSE,7,1,1.0,177.0,1.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,LAKE VIEW G.H. AREAD,GENERAL PURPOSE,7,2,2.0,1273.0,44.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MASQUE ROAD,GENERAL PURPOSE,7,2,2.0,967.0,16.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,MS MAQTA COMMUNITY HALL,GENERAL PURPOSE,7,2,1.0,60.0,2.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,RAGAHAVA COLONY,GENERAL PURPOSE,7,1,1.0,0.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SAMATHA COLONY,GENERAL PURPOSE,7,2,2.0,1347.0,1.2
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SHAIKPET EAST,GENERAL PURPOSE,7,3,3.0,831.0,7.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,SHAIKPET WEST,GENERAL PURPOSE,7,4,2.0,197.0,8.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,VINAYAK NAGAR,GENERAL PURPOSE,7,5,4.0,1121.0,17.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,WESTERN PLAZA,GENERAL PURPOSE,7,3,3.0,353.0,9.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,1ST LANCER,GENERAL PURPOSE,7,4,4.0,803.0,4.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,AHMED NAGAR APT,GENERAL PURPOSE,7,1,1.0,0.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,AHMED NAGAR EAST,GENERAL PURPOSE,7,2,2.0,338.0,2.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,AHMED NAGAR SOUTH,GENERAL PURPOSE,7,3,3.0,662.0,6.16
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,AHMED NAGAR WEST,GENERAL PURPOSE,7,1,,0.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,BADA BAZAR,GENERAL PURPOSE,7,5,5.0,-51.0,4.46
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,BHOLA NAGAR,GENERAL PURPOSE,7,1,1.0,122.0,0.18
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,CASTLE HILLS,GENERAL PURPOSE,7,2,1.0,110.0,4.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,NETMETER-SOMAJIGUDA,GENERAL PURPOSE,7,1,1.0,0.0,25.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,NIGHTINGLE SCHOOL,GENERAL PURPOSE,7,1,1.0,0.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,PANJAGUTTA MARKET,GENERAL PURPOSE,7,1,1.0,319.0,9.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ BHAVAN ROAD RIGHT,GENERAL PURPOSE,7,1,1.0,383.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ NAGAR NORTH,GENERAL PURPOSE,7,2,2.0,228.0,2.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,SOMAJIGUDA AREA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,YASHODA HOSPITAL ROAD,GENERAL PURPOSE,7,1,1.0,145.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,A V COLLEGE AREA,GENERAL PURPOSE,7,1,1.0,9.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,ARVIND NAGAR DOMULGUDA,GENERAL PURPOSE,7,2,2.0,33.0,3.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,BAPUJI NAGAR CHIKKADAPALLY,GENERAL PURPOSE,7,1,1.0,262.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,CHAKU NAGAR,GENERAL PURPOSE,7,1,1.0,318.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,GRC CT METERS,GENERAL PURPOSE,7,5,5.0,21932.0,238.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,GRC HV MASABTANK,GENERAL PURPOSE,7,1,1.0,2877.0,20.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,HUMAYUN NAGAR,GENERAL PURPOSE,7,3,2.0,317.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,HUMAYUN NAGAR M RD,GENERAL PURPOSE,7,2,2.0,25.0,2.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,JAME & MASJID,GENERAL PURPOSE,7,1,1.0,351.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,KHAJA NAGAR,GENERAL PURPOSE,7,2,2.0,735.0,1.24
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,M.PATNAM/ASIF NAGAR,GENERAL PURPOSE,7,8,8.0,3218.0,22.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,MASAB TANK B.HILL RD,GENERAL PURPOSE,7,2,2.0,395.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,MEHDIPATNAM JUNCTION,GENERAL PURPOSE,7,2,1.0,12.0,7.7
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,MILITARY DTR AREA SYED NAGAR,GENERAL PURPOSE,7,1,1.0,170.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,RAMA KRISHNA NAGAR,GENERAL PURPOSE,7,3,3.0,457.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,S D HOSPITAL MAIN RD,GENERAL PURPOSE,7,1,,0.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,S.D.HOSPITAL,GENERAL PURPOSE,7,7,7.0,1152.0,14.72
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,GAGAN MAHAL NURSING HOME,GENERAL PURPOSE,7,3,1.0,144.0,7.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,GRC CT SECTION,GENERAL PURPOSE,7,2,2.0,2577.0,80.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,GRC HV SECTION53,GENERAL PURPOSE,7,4,3.0,1429.0,61.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,INDIAN EXPRESS DOMUL GUDA,GENERAL PURPOSE,7,1,1.0,186.0,5.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,LOWER TANK BUND,GENERAL PURPOSE,7,5,5.0,768.0,9.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,MCH QUARTERS DOMALGUDA,GENERAL PURPOSE,7,1,1.0,5.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,NET METERING,GENERAL PURPOSE,7,1,1.0,0.0,6.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,P&T QUARTERS CHIKKADAPALLY,GENERAL PURPOSE,7,1,1.0,220.0,5.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,PENDEKANTI LAW COLLEGE LANE,GENERAL PURPOSE,7,1,1.0,557.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,R K MUTT AREA,GENERAL PURPOSE,7,1,1.0,0.0,3.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,SAGAR VIEW APARTMENTS AREA,GENERAL PURPOSE,7,3,1.0,16.0,4.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,SATYANARAYANASWAMY TEMPLE,GENERAL PURPOSE,7,2,2.0,240.0,6.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,SBI QUARTERS-II AREA,GENERAL PURPOSE,7,1,1.0,165.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,SANJAY GANDHI NAGAR,GENERAL PURPOSE,7,5,5.0,743.0,9.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,SHAHEEN SCHOOL SYED NAGAR,GENERAL PURPOSE,7,1,1.0,37.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MASAB TANK,VENKATADRI NAGAR,GENERAL PURPOSE,7,1,1.0,152.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,A S R R NAGAR,GENERAL PURPOSE,7,2,2.0,2.0,2.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,AYODYA NAGAR,GENERAL PURPOSE,7,1,1.0,749.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,BALAJI  NAGAR,GENERAL PURPOSE,7,2,2.0,452.0,2.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,BOJAGUTTA,GENERAL PURPOSE,7,1,1.0,25.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,DILSHAD NAGAR,GENERAL PURPOSE,7,1,1.0,334.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,GUDIMALKAPUR,GENERAL PURPOSE,7,3,3.0,361.0,7.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,INCOME TAX COLONY,GENERAL PURPOSE,7,1,1.0,293.0,3.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,STREET NO-14 HIMAYATH NAGAR,GENERAL PURPOSE,7,1,1.0,276.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,STREET NO-9 HIMAYATH NAGAR,GENERAL PURPOSE,7,1,1.0,567.0,5.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,SUDHA HOTEL LINE CHIKKADAPALLY,GENERAL PURPOSE,7,1,1.0,22.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR, SAI NAGAR & ANJAIAH NAGAR ,GENERAL PURPOSE,7,1,1.0,130.0,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,BANK OF BARODA MAHATMA NAGAR,GENERAL PURPOSE,7,1,1.0,292.0,5.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,BEERBAN GALLI,GENERAL PURPOSE,7,3,3.0,78.0,4.94
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,BHOLAKPUR-II,GENERAL PURPOSE,7,1,1.0,1033.0,3.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,GANDHI NAGAR,GANDHI NAGAR (NORTH),GENERAL PURPOSE,7,1,1.0,438.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,LIC COLONY,GENERAL PURPOSE,7,1,1.0,49.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,MADULA GUDA,GENERAL PURPOSE,7,1,1.0,6.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,MEHDIPATNAM MAIN ROAD,GENERAL PURPOSE,7,1,1.0,163.0,0.5
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,MOGALKANAL (W),GENERAL PURPOSE,7,1,1.0,855.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,NAVODAYA COLONY,GENERAL PURPOSE,7,3,3.0,427.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,RETHIBOWLI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,S B I COLONY,GENERAL PURPOSE,7,2,2.0,881.0,3.5
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SAI GARDEN,GENERAL PURPOSE,7,1,1.0,3.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SAI GARDEN-II,GENERAL PURPOSE,7,1,1.0,-74.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SANTHOSH NAGAR,GENERAL PURPOSE,7,3,3.0,1972.0,13.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SATYANARAYANA NAGAR,GENERAL PURPOSE,7,4,4.0,38.0,4.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SHIVABAGH,GENERAL PURPOSE,7,1,1.0,35.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,SREERAM NAGAR GUTTA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,MEHADIPATNAM,USHODAYA COLONY,GENERAL PURPOSE,7,1,1.0,194.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,MACHILI MARKET,GENERAL PURPOSE,7,1,1.0,172.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,MANCHIRIAL TRANSPORT,GENERAL PURPOSE,7,2,2.0,13.0,2.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,MUSLIMJUNG BRIDGE,GENERAL PURPOSE,7,2,1.0,0.0,12.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,O P BLOCK,GENERAL PURPOSE,7,1,,0.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,OPP MCH OFFICE,GENERAL PURPOSE,7,3,3.0,39.0,3.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,OPP OSMANGUNJ,GENERAL PURPOSE,7,2,2.0,187.0,6.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,PLASTIC MARKET,GENERAL PURPOSE,7,1,1.0,57.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,RANGACHARY HOSPITAL,GENERAL PURPOSE,7,2,2.0,833.0,6.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,SANTOSH MATA,GENERAL PURPOSE,7,5,5.0,760.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,SIDDIAMBER BAZAR,GENERAL PURPOSE,7,1,1.0,631.0,2.82
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,SWASTHIK,GENERAL PURPOSE,7,1,1.0,79.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,TOPE KHANA,GENERAL PURPOSE,7,1,1.0,925.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,TOPEKHANA MOSQUE,GENERAL PURPOSE,7,1,1.0,456.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,VYSYA BANK,GENERAL PURPOSE,7,1,1.0,2423.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,WATER WORKS,GENERAL PURPOSE,7,1,1.0,210.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,ACP OFFICE,GENERAL PURPOSE,7,3,1.0,542.0,3.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,BAIDERWADI,GENERAL PURPOSE,7,1,1.0,95.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,CHAKNAWADI,GENERAL PURPOSE,7,5,2.0,1164.0,9.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,CHUDI BAZAR,GENERAL PURPOSE,7,8,8.0,2446.0,11.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,DEEPAK HOTEL,GENERAL PURPOSE,7,2,2.0,10.0,2.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GANESH TEMPLE,GENERAL PURPOSE,7,2,2.0,173.0,2.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GOSHAMAHAL CHAKNAWADI,GENERAL PURPOSE,7,1,1.0,238.0,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GOSHAMAHAL POLICE QTRS,GENERAL PURPOSE,7,2,,0.0,2.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,GENERAL PURPOSE,7,1,,0.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,HAZARI BHAVAN,GENERAL PURPOSE,7,1,1.0,118.0,5.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,JINSI CHOWRAH,GENERAL PURPOSE,7,2,2.0,356.0,2.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,JUMERATH BAZAR,GENERAL PURPOSE,7,5,4.0,-437.0,9.0
